"dwc.family","dwc.genus","dwc.specificEpithet","idigbio.uuid","dwc.scientificName","dwc.occurrenceID","dwc.decimalLatitude","dwc.decimalLongitude"
"Holothuriidae","Holothuria","edulis","e0f458dc-9847-4be1-ba7c-ed430dfd5086","Holothuria edulis","E39A6EE1-8D06-4B93-AD1C-C35D0A9FC833",-5.1875,145.806671
"Holothuriidae","Holothuria","edulis","265a8d78-0a24-4d51-8933-9c49ec69e5f6","Holothuria edulis","22740AA8-76A0-4659-9406-D44C1D4D70DB",5.8683,-162.1083
"Holothuriidae","Holothuria","edulis","1b3e8657-4aa5-49a4-91c5-b318bcfb1dd2","Holothuria edulis","59673D01-C4BB-4AC1-996D-649C33D04F0A",NA,NA
"Holothuriidae","Holothuria","edulis","55d7702a-580f-4d24-8ed5-9f3c1e92d033","Holothuria edulis","F5AF3DC1-5D72-46CD-B866-660F20AC29C0",-18.1792333333333,178.471533333333
"Holothuriidae","Holothuria","edulis","f0dcfb30-a3e7-4edf-88d1-3aca262d76c0","Holothuria edulis","4D560E70-80AA-410A-B625-0D014DB404BA",11.55875,42.74083
"Holothuriidae","Holothuria","edulis","e06009da-66a1-498b-8fda-ba9f7d1fa9b1","Holothuria edulis","614B1A9A-0C68-480A-B9D5-AAF1A8DA581F",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","19bacaab-4ba0-4024-b77a-dbd931768a69","Holothuria edulis","47FA7F11-43C8-467D-8B45-FB9996DB2E5E",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","0efa5244-f831-4740-a1a8-069a01572f59","Holothuria edulis","6AAB003E-B68C-4D2E-B3F8-B19193ED8559",-6.125,39.191
"Holothuriidae","Holothuria","edulis","e73fa282-c329-4270-818c-d29408021ca0","Holothuria edulis","A68BE063-44DA-43AC-A339-623A6E0EA038",26.7245666666667,127.83165
"Holothuriidae","Holothuria","edulis","42f1c697-ec1a-44c9-9ed9-b4fea351a700","Holothuria edulis","451DD379-DEB5-470B-9CB3-D85B44B2F2A7",26.441586,127.712742
"Holothuriidae","Holothuria","edulis","7171c2a5-99b5-483e-80d2-27bfda6435f6","Holothuria edulis","02ACBDB4-5DB1-46A2-B2D8-7532D17E907C",-15.5325,167.214166666667
"Holothuriidae","Holothuria","edulis","e45a5240-455d-4911-a2cc-8e4ab5dd2b43","Holothuria edulis","3DB405A1-DC32-4882-91BF-F0BD294E36D0",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","4bed1413-2be5-4af7-9caf-47992f8d0833","Holothuria edulis","C79412C7-0B9B-4874-8879-5047232DB4A9",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","d7f62f1b-45d1-4673-8ee5-ae414af6d1bd","Holothuria edulis","0B8D7F96-E743-4761-BA4D-A44FD19BA0CB",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","068f854f-1039-48ad-9f8c-471d784c1691","Holothuria edulis","BC0E9A72-16E7-4662-9734-3E984882C0C7",-6.38733,39.28727
"Holothuriidae","Holothuria","edulis","4d174815-0031-45d4-a6c9-2f6f96483c72","Holothuria edulis","6AB77851-6DCB-4FEE-A5CF-4C3A77C11543",26.328821,127.744105
"Holothuriidae","Holothuria","edulis","d23b0f57-d998-432b-8d95-c453d1615037","Holothuria edulis","7931AF4B-3EFA-49C2-A823-A03650727EF8",7.294926,151.542299
"Holothuriidae","Holothuria","edulis","1546afc2-5989-44a1-a9b0-adf91ba05fec","Holothuria edulis","urn:catalog:CAS:IZ:174576",5.8715167,-162.1068167
"Holothuriidae","Holothuria","edulis","0a765bf5-53f5-4838-9102-03ad2d064774","Holothuria edulis","4CA4481B-801D-44FC-89F5-8F2A21EA5D1D",-13.4244,48.3642
"Holothuriidae","Holothuria","edulis","f62ea9e4-4ace-4978-a46f-6a817ae47572","Holothuria edulis","CD3859E1-2BF2-4C12-9081-2B34B1FDFCBB",13.5,144.8
"Holothuriidae","Holothuria","edulis","71068a12-dc2b-4df4-a984-91797dda6652","Holothuria edulis","362E60BC-BC44-45E9-86D6-35773007CABE",13.5,144.8
"Holothuriidae","Holothuria","edulis","dc6d090f-ddfc-4adc-93e9-d67db32638b6","Holothuria edulis","E7AE7D6D-585A-4230-824D-3BE3C66D63A7",-5.049467,145.809769
"Holothuriidae","Holothuria","edulis","0c9bbfac-e0fc-474d-93fa-077c75ac4199","Holothuria edulis","8ED1E30F-404C-404E-9893-B3EB28FBF5EC",16.79097,42.19865
"Holothuriidae","Holothuria","edulis","dfd156a2-d6d5-44de-a115-caace5e9bf21","Holothuria edulis","C36BBD6F-4C15-4775-86E9-BE911E2C97AB",21.46278,-157.81028
"Holothuriidae","Holothuria","edulis","996edfd1-b338-4995-aa42-513c5a6956c8","Holothuria edulis","B3A7BD8B-14D9-4A65-AB23-96AF0A6CE30D",26.32577,127.744874
"Holothuriidae","Holothuria","edulis","41e002bf-7377-48e7-b6c8-4a03be6a807f","Holothuria edulis","70624805-F087-488D-B965-15DF6861028A",-5.195717,145.84671
"Holothuriidae","Holothuria","edulis","cd14168d-30bb-4789-be73-8ad734c4f902","Holothuria edulis","B04FFEE1-EFF3-434E-ABB2-1C68EA32825D",26.7391666666667,127.810083333333
"Holothuriidae","Holothuria","edulis","b51650a7-76a0-4edd-99e9-856af339f19c","Holothuria edulis","FF053951-924B-4ED9-97A5-3BD7E94B9581",23.6208333333333,58.6002777777778
"Holothuriidae","Holothuria","edulis","ddb7fea5-f316-45ae-b353-e5fc9d18e8c9","Holothuria edulis","F60A46D9-5143-4A2D-8380-FE82077AC382",26.32577,127.744874
"Holothuriidae","Holothuria","edulis","bbc042a3-bca6-4ab7-a9fb-e67971640bc1","Holothuria edulis","E1729A1E-909C-46A1-8474-DB5C0C623FDD",7.08709,171.37581
"Holothuriidae","Holothuria","edulis","eb9b6967-2bb2-46b6-995b-d1332c492e17","Holothuria edulis","urn:catalog:CAS:IZ:174575",5.8715167,-162.1068167
"Holothuriidae","Holothuria","edulis","535ba09a-06b6-4a48-a2fc-609e222de0f9","Holothuria edulis","BED9F209-AF21-47E8-9862-FA21652D0146",16.4892,41.94432
"Holothuriidae","Holothuria","edulis","c1c3e9a0-9ca7-435c-b624-fd94f27bd276","Holothuria edulis","F5DE7C62-C061-4015-A1CC-45DA7E58A232",19.3,166.7
"Holothuriidae","Holothuria","edulis","9a11b03d-e928-4158-9ed0-33e00bf5e8a6","Holothuria edulis","2261B6D0-688E-4A58-B29E-685789AE4EAF",-5.151,145.818665
"Holothuriidae","Holothuria","edulis","8e028d5d-6dbd-4604-9588-5e9e8db01c07","Holothuria edulis","8B66CB16-E4E7-4D37-8DF0-9969F4707C12",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","d44dec19-bcc8-42e2-a7fe-bc3827a30028","Holothuria edulis","CCCCF8A0-41D8-4AFB-96AD-7DC63A6980C3",NA,NA
"Holothuriidae","Holothuria","edulis","c0643cd3-ae36-4d5d-a9c7-7edde993be91","Holothuria edulis","FE580E08-4432-47E1-8E0F-D124FED69A32",26.503497,127.843537
"Holothuriidae","Holothuria","edulis","4e9fc65a-37b2-4ee6-94cb-f9a1fdfc4f0b","Holothuria edulis","323569FE-797C-4611-B7B6-8FF9874A2AB6",-22.40793,113.7073
"Holothuriidae","Holothuria","edulis","0fa20beb-bd76-4183-963f-25e28d9acce3","Holothuria edulis","FBEA90D9-F551-4A04-A6B5-1DA31AD45B30",-19.09862,163.55931
"Holothuriidae","Holothuria","edulis","0c8afb00-6ab1-4335-919d-b87b4b044f84","Holothuria edulis","286AA649-6BDB-4DB9-A880-19CA794944C3",19.3,166.7
"Holothuriidae","Holothuria","edulis","01faef6f-8a42-4393-83af-0e41c40112b5","Holothuria edulis","95D0D49B-658B-425B-AE42-02D51FFF25A7",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","b7192fc2-6d5c-40c5-9684-14e61c816c8b","Holothuria edulis","6971A007-3DBE-4B1D-84AE-03EE50301271",15.2,145.7
"Holothuriidae","Holothuria","edulis","4826fdcd-5de2-4b82-a109-d3619727a4c2","Holothuria edulis","9825A01A-A7EE-4935-A08C-B4B9DD6029F6",19.27117,166.65115
"Holothuriidae","Holothuria","edulis","fbb7a7b3-c45a-4056-abb6-6e7ee566c84d","Holothuria edulis","89898DF2-C61B-4F67-B58D-82E729D619EC",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","6dd54592-30b8-499f-905e-c1c7aa6e982b","Holothuria edulis","96ADC37F-0CD0-4353-A8A6-6B97405B778E",-5.197267,145.814011
"Holothuriidae","Holothuria","edulis","1aaa4d8a-00bd-48c9-a049-96d821c15100","Holothuria edulis","9AF97669-BB63-4B6A-8D89-BB586049E3A1",20.03,145.23
"Holothuriidae","Holothuria","edulis","e54b871a-9960-42c5-a361-5c58be80e72c","Holothuria edulis","4CA1D5E4-3910-478D-9216-B8BCC61FD268",NA,NA
"Holothuriidae","Holothuria","edulis","feec8988-c456-46ca-95a5-ba5fed83e930","Holothuria edulis","BFFB446B-A6DA-4451-94D0-AF61E0DA7960",NA,NA
"Holothuriidae","Holothuria","edulis","79545224-7773-4a9b-af78-3c33421dc67f","Holothuria edulis","D9F10E35-CF39-4D0D-8F4E-4D43B0E800FA",19.29172,166.60743
"Holothuriidae","Holothuria","edulis","d44cdbd2-fe6a-4cec-9627-8956734da4ee","Holothuria edulis","772CA997-D83E-47BB-9235-836579263F79",-5.049467,145.809769
"Holothuriidae","Holothuria","edulis","cc288d0c-4431-42c3-a67a-d7e652ee72c5","Holothuria edulis","14F365BD-8479-48BE-8122-B3B342D1D12E",24.373801,123.75053
"Holothuriidae","Holothuria","edulis","0ef24390-3345-49d9-ad45-1c414a810ac9","Holothuria edulis","3466368D-EC94-4026-BA3E-786B8D5A655F",-5.197,145.807159
"Holothuriidae","Holothuria","edulis","bddad4e7-daa8-4825-9ab3-1bffe28dc62d","Holothuria edulis","AFC22781-874B-4578-A2E7-24FE5ED5C3D9",26.328821,127.744105
"Holothuriidae","Holothuria","edulis","caa7a4cd-90fc-4e2a-9f57-02fbf6604360","Holothuria edulis","6D35A7FB-7C8A-4052-9019-6496E11FF6F7",-22.5812,167.309
"Holothuriidae","Holothuria","edulis","9a25ee9a-e496-4c05-a4d9-2ea7aad442ca","Holothuria edulis","EC8CE007-082B-4764-A88D-21621D8FB07F",23.521448,58.731182
"Holothuriidae","Holothuria","edulis","5dc49938-ea12-410f-bcd4-9dd0248f35d9","Holothuria edulis","416E81B3-5FB9-4EA5-BA37-D93BB9AF1483",26.32577,127.744874
"Holothuriidae","Holothuria","edulis","e2068b19-71c0-4bd7-92b7-720c9421df83","Holothuria edulis","2BEF639C-84FB-4378-85D2-FD149B285A94",16.4892,41.94432
"Holothuriidae","Holothuria","edulis","7f2be47c-6ee9-449c-abb4-3db413e3469d","Holothuria edulis","6A52D812-D362-4114-A988-958860CF9B64",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","422a7591-4a8f-49a5-b30e-ec6fcf75673f","Holothuria edulis","C719C5DE-8AD0-49F2-8026-68766AE8C528",23.68165,58.49705
"Holothuriidae","Holothuria","edulis","31ffb807-2e27-4c23-a829-755ca16d5d02","Holothuria edulis","FAD46E5F-2E5F-444C-A3AB-FFEFCA061C3C",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","870a5dab-49b7-41eb-85e8-09fc026e999f","Holothuria edulis","0EDE2AB8-580F-421F-BC50-A46644B4C827",9.51362,138.13182
"Holothuriidae","Holothuria","edulis","00009ed0-0a2b-428f-8a20-ec83275b22b7","Holothuria edulis","B12FBC20-F664-439A-A304-0C1E095389BE",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","cf8bfc28-4dd5-49db-9348-39fe944b27f7","Holothuria edulis","331C80E8-4C88-41C9-8156-73EE98E10784",26.32577,127.744874
"Holothuriidae","Holothuria","edulis","6759559d-a012-44fa-b9ea-47161c200044","Holothuria edulis","CFD0EE1F-0B12-42C2-8BAD-68C8CE54C379",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","1bfb8ac4-e12a-4e47-9f80-2df78c2184f1","Holothuria edulis","CDACDE58-B7FD-4791-B6FD-9457F175A87A",-14.74829,145.51646
"Holothuriidae","Holothuria","edulis","544fcf45-9a17-45c3-98e8-0294c872241e","Holothuria edulis","D61E81F8-6E87-4C58-A239-112A503ADD43",-5.105166,145.821671
"Holothuriidae","Holothuria","edulis","3be9e5f7-8519-4b66-88b1-1ba838aa3c9e","Holothuria edulis","8705A2E4-E6E0-48FD-B713-F497C1784E28",13.5,144.8
"Holothuriidae","Holothuria","edulis","13248f11-429e-47a3-8cd2-73fce25665dc","Holothuria edulis","F07082AB-1972-45CF-8E79-B03B1E24CB4C",26.32577,127.744874
"Holothuriidae","Holothuria","edulis","c30f541e-9077-4eee-a057-93bad3877016","Holothuria edulis","EA1270E4-6ED7-4589-AB1D-CC1D88C5F366",19.3,166.7
"Holothuriidae","Holothuria","edulis","e84382f6-963a-4d0c-8cad-ec828669a5bd","Holothuria edulis","43930324-69B3-478E-AB31-ED03CAFBF49C",26.32577,127.744874
"Holothuriidae","Holothuria","edulis","56651db5-1ef1-4b77-a2b8-53293475c55f","Holothuria edulis","9E039D25-B413-4F07-A14D-0B8C91D31433",3.14294,73.01206
"Holothuriidae","Holothuria","edulis","92309cd6-3b0e-4355-b67e-1e03277c7b30","Holothuria edulis","237C880E-3388-4640-A711-7C44BD24ACFC",NA,NA
"Holothuriidae","Holothuria","edulis","86d8a02f-0939-4407-9a80-8d5ccc0cf322","Holothuria edulis","0D6E1FF8-85D5-44B7-A6B5-E7F0ACE0A1AC",NA,NA
"Holothuriidae","Holothuria","edulis","a9644dca-75d6-4d83-81d9-e0fc9e89251c","Holothuria edulis","493EBEA2-753A-4134-A0EF-AF11192CC77E",13.5,144.8
"Holothuriidae","Holothuria","edulis","c30c06d3-d69b-4c96-af01-b676bbb127e2","Holothuria edulis","AB3B1842-BE22-4B9C-A0CD-264E2C4A8319",16.4892,41.94432
"Holothuriidae","Holothuria","edulis","c9d4a286-33d4-4c67-a45d-3788e7ac2af1","Holothuria edulis","40912651-4A45-4FAE-9FAE-9125948A07C5",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","3ad193d1-f957-46ee-883a-9a0a629907f8","Holothuria edulis","E7110ACA-CCC5-4421-9D1C-AB848C9F5D7A",-14.7429,145.5143
"Holothuriidae","Holothuria","edulis","89c330a9-1f7a-4d87-9569-b55cb5cd22a0","Holothuria edulis","17E154A7-D3E5-4FA3-B203-68D0BE914BA3",16.4892,41.94432
"Holothuriidae","Holothuria","edulis","52fe7caa-2814-4ba1-8cae-909933ad8a59","Holothuria edulis","C3A7D0C4-06E0-4DAA-95BC-108D48B89A5A",-5.179584,145.829742
"Holothuriidae","Holothuria","edulis","c6c3163a-e110-4622-a35b-1aeb3943d814","Holothuria edulis","CFE0DE89-3E03-467E-BF49-EC511398881B",13.5,144.8
"Holothuriidae","Holothuria","edulis","377f0af6-3b4a-4d2e-9119-f5b086985f99","Holothuria edulis","B2A91DA9-38B0-4436-B93B-A205688BA4B1",7.08709,171.37581
"Holothuriidae","Holothuria","edulis","de7f3e85-e1a8-41af-afba-dc6ee10e5374","Holothuria edulis","E0BA5CCB-4C09-4558-9550-1B56EF3760F0",9.332,138.0557
"Holothuriidae","Holothuria","edulis","840ff7e2-34c6-4b8a-87e7-57720a4d5bc2","Holothuria edulis","9289ADD3-5A70-4AF5-9007-84262338485D",11.55148,42.70064
"Holothuriidae","Holothuria","edulis","69f04f1e-d180-4d9f-9df7-ba5d413cf7d5","Holothuria edulis","59544F03-AF4A-4A02-AB16-45B67874A93E",28.184617,34.638117
"Holothuriidae","Holothuria","edulis","dfff55f9-97e0-4681-a9d0-6e9bb04f3c9f","Holothuria edulis","0F0365E0-70DA-4100-8C7E-72304EB56859",-23,152
"Holothuriidae","Holothuria","edulis","5ee11e46-d519-45a3-a240-5d571c7b0d96","Holothuria edulis","7904A58F-509C-47F7-B791-1A5DACFE508F",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","8d43b891-b3bc-4290-8df1-c5eef020ae18","Holothuria edulis","B7C31742-BA8D-4ECB-8475-B14C5752DDDB",-18.87739,163.43982
"Holothuriidae","Holothuria","edulis","345d5a9a-8c41-4d9b-82e3-bf3cbbd3398f","Holothuria edulis","8C7F7783-86E2-4CCD-A847-042802BD534B",-18.87739,163.43982
"Holothuriidae","Holothuria","edulis","66a63242-b877-446a-9219-e5c775cf6b5b","Holothuria edulis","D3D858FF-FE7A-4E9D-BD26-0DF97B2EA5CA",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","9c41c94e-8a46-4692-85bd-8655c8b680a5","Holothuria edulis","1AEA535C-C8A7-4230-B735-F33956602865",26.43765,127.712815
"Holothuriidae","Holothuria","edulis","59caa660-c4f7-49bf-8526-1303f14f08ca","Holothuria edulis","urn:catalog:CAS:IZ:174578",5.8715167,-162.1068167
"Holothuriidae","Holothuria","edulis","b4af6642-d832-4a8f-a57c-ae01ac63ea02","Holothuria edulis","urn:catalog:CAS:IZ:174577",5.8715167,-162.1068167
"Holothuriidae","Holothuria","edulis","300a6280-4e12-4f31-bd74-9ea6f7e69d95","Holothuria edulis","114E7418-EC19-490B-9639-9D08AF5B656E",26.32577,127.744874
"Holothuriidae","Holothuria","edulis","2b99668e-4424-4f76-aaed-aedbaca6c8d0","Holothuria edulis","D6BCA5B9-920A-4FB6-A752-F4A47CDBC30C",3.10294,72.96756
"Holothuriidae","Holothuria","edulis","a3557203-da04-4afd-8229-de723da1c4ce","Holothuria edulis","51C3D3CC-D1BE-4E23-9E1A-D87B21D1A22C",26.32577,127.744874
"Holothuriidae","Holothuria","edulis","2c663d25-799e-46fb-add1-224663e65713","Holothuria edulis","2198C21E-D977-4CE8-869F-125E24501ACD",5.34349,162.94647
"Holothuriidae","Holothuria","edulis","000a8fe8-b13f-493b-9d11-2c5cc48512c1","Holothuria edulis","2F76EA4E-8CAE-4864-8869-FC181CB9CA59",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","3fbca883-5742-4255-8c78-23ef73aac020","Holothuria edulis","296C67C5-0358-4BD3-ABC6-11A80954711A",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","4d41f319-b81a-44bf-8ace-731ead117996","Holothuria edulis","1B5D2FCF-3542-4C5A-9C1D-75E2EBD2603D",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","932e1069-646c-45b7-900f-033977c8ede8","Holothuria edulis","A99EC0D1-6658-48D4-8718-427B4259B325",5.34349,162.94647
"Holothuriidae","Holothuria","edulis","b71adfc2-2c27-4454-bfc6-842716af03fa","Holothuria edulis","DC405696-3D98-4BB1-94EC-06E319B4E09D",26.328821,127.744105
"Holothuriidae","Holothuria","edulis","923ecad7-74ad-495b-a80a-b15b4fd65853","Holothuria edulis","8453242D-7B25-4FE0-A9B0-42C26088AEA8",-22.75563,113.7105
"Holothuriidae","Holothuria","edulis","bf2dcdf8-09dc-4ea4-9933-24b17e413fa6","Holothuria edulis","6ADA550B-59D0-4E0B-AE24-9F472FBF290C",NA,NA
"Holothuriidae","Holothuria","edulis","65f602d6-3ca0-4d5f-aa00-afa1d3dd5b32","Holothuria edulis","7E7AFF86-5259-4F1D-92EA-6754F083F4A0",-4.5164831,55.77438
"Holothuriidae","Holothuria","edulis","a56d6f91-89a5-48b3-933e-aebe82b5530a","Holothuria edulis","6F9E9AE9-7793-4B30-9C6E-1108FF32A509",NA,NA
"Holothuriidae","Holothuria","edulis","ba69d4e9-e040-4be8-b3fa-26b6faadaeef","Holothuria edulis","C1C7BBC6-2707-49AB-AA27-C977B717363B",NA,NA
"Holothuriidae","Holothuria","edulis","7e5a50a6-995b-4a55-b208-12b288b08396","Holothuria edulis","49EF16A3-C5D1-46B6-9A6D-B26C881C73D7",26.444199,127.772746
"Holothuriidae","Holothuria","edulis","357e4146-a427-4e02-8f4a-c2ba0ee0b060","Holothuria edulis","DF24AFEA-9D50-4699-AF9A-2EA63AF4CF68",16.79097,42.19865
"Holothuriidae","Holothuria","edulis","993b16fe-8ae8-4673-95f1-0783d1920511","Holothuria edulis","ECB49640-B79F-48F2-83DC-F6B3D0440700",13.5,144.8
"Holothuriidae","Holothuria","floridana","32311361-e147-4ce5-8f92-7740aee538f4","Holothuria floridana","897C7C97-87B1-4DFF-A1ED-6B4C28E4F3A1",NA,NA
"Holothuriidae","Holothuria","floridana","fd2618ef-ca21-443a-a708-35862239d3f0","Holothuria floridana","B9E0017C-2C72-4D20-A947-18ACB2AFCCEE",NA,NA
"Holothuriidae","Holothuria","floridana","22903ce6-2930-464f-8ed9-044a1ad99158","Holothuria floridana","B392EDB4-04E9-4918-9CBB-9F0CD347AE82",24.8883833333333,-80.6790833333333
"Holothuriidae","Holothuria","floridana","709b90df-2112-49f1-8251-c22ec79cf91c","Holothuria floridana","83ABB8C0-EA6B-461A-BA44-733D89F9AA83",24.5908333333333,-81.5708333333333
"Holothuriidae","Holothuria","floridana","5e138378-af8b-4239-8b96-05445128c015","Holothuria floridana","CF693C35-0672-436E-9FBA-43B295AC208D",24.6583333333333,-81.42
"Holothuriidae","Holothuria","floridana","9c051c29-4cf4-4444-985e-58d9016e4668","Holothuria floridana","EC52E582-4783-4906-A023-08CB98EA0AEE",NA,NA
"Holothuriidae","Holothuria","floridana","c84e8dec-0f96-40e3-9512-4e1fc06a09c5","Holothuria floridana","40EEB2D1-2D53-4672-8F4A-F891ECDAD1AA",24.5908333333333,-81.5708333333333
"Holothuriidae","Holothuria","floridana","6bd5ba84-e9f5-4efd-bec8-e0460446cbd9","Holothuria floridana","0588CDED-3961-42CD-8742-770734B123F3",24.616353,-81.620445
"Holothuriidae","Holothuria","floridana","e0831110-31b1-4d5a-8821-549f2145d92f","Holothuria floridana","0A6E0E1E-75EB-4201-96D8-998BC0D9BD2D",NA,NA
"Holothuriidae","Holothuria","floridana","4b569eb8-e467-4de6-9215-15b4bc6d41ce","Holothuria floridana","8DCFB971-9ED0-4FD2-8C9F-0740C787F601",NA,NA
"Holothuriidae","Holothuria","floridana","a9836d86-d10e-42fe-8e45-e32031595271","Holothuria floridana","C226DA79-0A95-4458-89B9-B79C85293978",24.5718333333333,-82.1131666666667
"Holothuriidae","Holothuria","floridana","9816095a-4924-481e-b985-c43fe3275496","Holothuria floridana","FEFE11D0-8881-4B47-A32A-257B86D87829",24.6582666666667,-81.41995
"Holothuriidae","Holothuria","floridana","af785da7-f796-47b2-84bd-420e13796231","Holothuria floridana","1BA95353-21D7-4CD2-8CD4-F3BD8D750648",NA,NA
"Holothuriidae","Holothuria","floridana","49d262cb-1bdd-4c38-8276-0718ab240a23","Holothuria floridana","B4CCF87F-4D8F-402C-8300-2DBAFBBB160F",NA,NA
"Holothuriidae","Holothuria","floridana","8d97772d-9dd5-4d9c-93b8-6ba8f6ab80e5","Holothuria floridana","7FEE7D91-DC4C-489D-98AB-8CACC20E7910",24.8883833333333,-80.6790833333333
"Holothuriidae","Holothuria","floridana","d2fb6772-8c37-4916-8058-7fe6dcb4dbb6","Holothuria floridana","60C725B3-19CF-4A29-8CA9-B8D6A911F905",NA,NA
"Holothuriidae","Holothuria","frequentiamensis","fc6c3d31-f1af-4e5b-88b5-136a5453f393","Holothuria frequentiamensis","urn:catalog:CAS:IZ:21165",NA,NA
"Holothuriidae","Holothuria","fuscogilva","742221c7-d115-4a40-9470-452cc34d4077","Holothuria fuscogilva","F0D16157-CC1F-4397-9700-3BE35CCADAE6",-19.06056,163.63042
"Holothuriidae","Holothuria","fuscogilva","3c73b824-0fe6-4bc4-844d-9bc4ba006161","Holothuria fuscogilva","5C21BEFB-C9D6-4800-91C3-15479798C3E6",-18.57095,163.21188
"Holothuriidae","Holothuria","fuscogilva","e662f86b-db4a-488a-b064-515c67bf0d6c","Holothuria fuscogilva","6FD96E07-BBE6-4134-A85F-9C939E40AEFB",22.26455,39.0263
"Holothuriidae","Holothuria","fuscogilva","82ba6eee-0025-4844-9f5e-b5f25ac90f7e","Holothuria fuscogilva","8E5F5D2B-21F4-44ED-B865-5033129AAED4",NA,NA
"Holothuriidae","Holothuria","fuscogilva","c43e5441-5133-43c4-916b-af2b93154a4f","Holothuria fuscogilva","01FC14C4-5B75-4896-AB7E-AF06A9C1AC5C",NA,NA
"Holothuriidae","Holothuria","fuscogilva","7a8e0033-90d4-4f8e-9d2c-79c33afd613a","Holothuria fuscogilva","FB736BC0-BF26-4745-83D8-4354699B4C03",28.403867,34.740667
"Holothuriidae","Holothuria","fuscogilva","6f1c842e-85d1-4e5f-844c-d9c6f56ca573","Holothuria fuscogilva","EDE324D8-12BE-4DAA-B224-7F87A94C2F1B",-17.4911,-149.8497
"Holothuriidae","Holothuria","fuscogilva","b91a606a-b714-4544-a668-620f6e38cbbe","Holothuria fuscogilva","A07D4D93-CC84-446D-8EDB-F11A40FCE3B9",NA,NA
"Holothuriidae","Holothuria","fuscogilva","38c33219-423e-458e-8352-329f973a47d9","Holothuria fuscogilva","0B6FAC3B-6697-4F67-B3CF-249E45B25EDA",13.5,144.8
"Holothuriidae","Holothuria","fuscogilva","f07aa796-51b8-4fb7-a489-cec4c27c65be","Holothuria fuscogilva","A70A9BCE-605E-40A9-9167-AEF08A5E40A8",NA,NA
"Holothuriidae","Holothuria","fuscogilva","76c4f6fc-b143-42f6-9204-745e7997bdd0","Holothuria fuscogilva","360B96DC-846F-4209-816C-933246EBAF09",9.3329,138.0557
"Holothuriidae","Holothuria","fuscogilva","6102b244-0d06-43bb-ba08-40b481623520","Holothuria fuscogilva","D33623CA-00F2-4BA9-9864-CAFCA6006A97",-5.1875,145.806671
"Holothuriidae","Holothuria","fuscogilva","3135dec0-906d-4df2-99c9-e9440088714e","Holothuria fuscogilva","40846633-89EA-448C-91E7-8C684CEECCD3",NA,NA
"Holothuriidae","Holothuria","fuscogilva","b737d201-1391-4890-b6d6-f0975827b2d6","Holothuria fuscogilva","EFA7CBF6-D28E-49CA-81DB-00C2837667CB",NA,NA
